originalid,year,colenr
3782,2001,1. Not enrolled
5433,2001,2. 2-year college 
4921,2001,1. Not enrolled
2167,2001,1. Not enrolled
8857,2001,1. Not enrolled
709,2001,1. Not enrolled
3951,2001,1. Not enrolled
6782,2001,1. Not enrolled
7690,2001,3. 4-year college
4055,2001,1. Not enrolled
2274,2001,1. Not enrolled
8323,2001,3. 4-year college
3936,2001,1. Not enrolled
7120,2001,1. Not enrolled
6982,2001,1. Not enrolled
629,2001,1. Not enrolled
4271,2001,1. Not enrolled
8595,2001,3. 4-year college
8598,2001,1. Not enrolled
8927,2001,1. Not enrolled
5405,2001,3. 4-year college
7673,2001,1. Not enrolled
1306,2001,3. 4-year college
7683,2001,1. Not enrolled
4226,2001,1. Not enrolled
2263,2001,1. Not enrolled
2162,2001,3. 4-year college
223,2001,3. 4-year college
6882,2001,1. Not enrolled
7566,2001,2. 2-year college 
2656,2001,1. Not enrolled
1429,2001,1. Not enrolled
5884,2001,1. Not enrolled
5875,2001,1. Not enrolled
1200,2001,1. Not enrolled
3233,2001,1. Not enrolled
5176,2001,1. Not enrolled
7124,2001,3. 4-year college
5274,2001,3. 4-year college
3439,2001,1. Not enrolled
4431,2001,1. Not enrolled
6331,2001,3. 4-year college
4916,2001,2. 2-year college 
6344,2001,1. Not enrolled
1778,2001,1. Not enrolled
2064,2001,1. Not enrolled
451,2001,1. Not enrolled
6061,2001,1. Not enrolled
1838,2001,3. 4-year college
1533,2001,3. 4-year college
5555,2001,1. Not enrolled
5713,2001,3. 4-year college
3173,2001,1. Not enrolled
5707,2001,1. Not enrolled
1894,2001,1. Not enrolled
6363,2001,1. Not enrolled
2841,2001,1. Not enrolled
4828,2001,3. 4-year college
1531,2001,3. 4-year college
3156,2001,3. 4-year college
2606,2001,1. Not enrolled
5583,2001,2. 2-year college 
8454,2001,1. Not enrolled
8834,2001,1. Not enrolled
4038,2001,1. Not enrolled
6550,2001,1. Not enrolled
7782,2001,3. 4-year college
1890,2001,1. Not enrolled
7128,2001,1. Not enrolled
4507,2001,
4267,2001,2. 2-year college 
1822,2001,3. 4-year college
1968,2001,1. Not enrolled
4367,2001,1. Not enrolled
7175,2001,2. 2-year college 
1333,2001,3. 4-year college
5934,2001,2. 2-year college 
5377,2001,1. Not enrolled
4837,2001,3. 4-year college
8089,2001,1. Not enrolled
4236,2001,1. Not enrolled
990,2001,1. Not enrolled
8847,2001,1. Not enrolled
6828,2001,1. Not enrolled
4853,2001,1. Not enrolled
2894,2001,3. 4-year college
4693,2001,1. Not enrolled
6007,2001,1. Not enrolled
7421,2001,3. 4-year college
7028,2001,1. Not enrolled
5739,2001,1. Not enrolled
5872,2001,1. Not enrolled
4100,2001,3. 4-year college
4174,2001,1. Not enrolled
2663,2001,3. 4-year college
1015,2001,1. Not enrolled
7988,2001,1. Not enrolled
2009,2001,1. Not enrolled
7408,2001,1. Not enrolled
7025,2001,1. Not enrolled
4495,2001,1. Not enrolled
2584,2001,1. Not enrolled
5996,2001,1. Not enrolled
6883,2001,1. Not enrolled
1691,2001,1. Not enrolled
5278,2001,1. Not enrolled
8714,2001,1. Not enrolled
3368,2001,1. Not enrolled
1759,2001,1. Not enrolled
8992,2001,3. 4-year college
1477,2001,1. Not enrolled
8664,2001,
603,2001,1. Not enrolled
8165,2001,1. Not enrolled
5802,2001,2. 2-year college 
853,2001,1. Not enrolled
7045,2001,1. Not enrolled
6518,2001,3. 4-year college
3512,2001,1. Not enrolled
5320,2001,1. Not enrolled
4619,2001,2. 2-year college 
8459,2001,1. Not enrolled
6566,2001,1. Not enrolled
8252,2001,1. Not enrolled
5280,2001,3. 4-year college
2999,2001,1. Not enrolled
3476,2001,1. Not enrolled
1736,2001,1. Not enrolled
5674,2001,1. Not enrolled
2049,2001,1. Not enrolled
5404,2001,1. Not enrolled
6719,2001,1. Not enrolled
368,2001,1. Not enrolled
3235,2001,3. 4-year college
3510,2001,1. Not enrolled
131,2001,
195,2001,2. 2-year college 
6334,2001,3. 4-year college
6966,2001,1. Not enrolled
6116,2001,1. Not enrolled
2327,2001,1. Not enrolled
7266,2001,1. Not enrolled
794,2001,3. 4-year college
7704,2001,1. Not enrolled
7510,2001,1. Not enrolled
1526,2001,1. Not enrolled
7148,2001,3. 4-year college
7010,2001,3. 4-year college
662,2001,1. Not enrolled
4278,2001,1. Not enrolled
6733,2001,3. 4-year college
8424,2001,1. Not enrolled
637,2001,3. 4-year college
8299,2001,1. Not enrolled
2366,2001,1. Not enrolled
7643,2001,1. Not enrolled
3528,2001,1. Not enrolled
1461,2001,2. 2-year college 
1112,2001,3. 4-year college
3860,2001,1. Not enrolled
1933,2001,3. 4-year college
8985,2001,1. Not enrolled
27,2001,1. Not enrolled
1906,2001,3. 4-year college
4815,2001,3. 4-year college
1709,2001,2. 2-year college 
1457,2001,3. 4-year college
8056,2001,1. Not enrolled
418,2001,3. 4-year college
5911,2001,1. Not enrolled
5845,2001,1. Not enrolled
6912,2001,1. Not enrolled
2521,2001,1. Not enrolled
8900,2001,1. Not enrolled
8588,2001,1. Not enrolled
8339,2001,2. 2-year college 
6276,2001,1. Not enrolled
7803,2001,1. Not enrolled
226,2001,1. Not enrolled
3210,2001,1. Not enrolled
5431,2001,1. Not enrolled
2138,2001,1. Not enrolled
5093,2001,1. Not enrolled
6780,2001,1. Not enrolled
7904,2001,3. 4-year college
1643,2001,
7707,2001,1. Not enrolled
3618,2001,1. Not enrolled
506,2001,2. 2-year college 
4105,2001,2. 2-year college 
5185,2001,1. Not enrolled
5692,2001,1. Not enrolled
8715,2001,1. Not enrolled
311,2001,3. 4-year college
1076,2001,3. 4-year college
462,2001,1. Not enrolled
6073,2001,1. Not enrolled
3122,2001,1. Not enrolled
7031,2001,1. Not enrolled
3897,2001,2. 2-year college 
3920,2001,1. Not enrolled
4022,2001,1. Not enrolled
4275,2001,1. Not enrolled
3859,2001,1. Not enrolled
4976,2001,3. 4-year college
7403,2001,1. Not enrolled
484,2001,3. 4-year college
7841,2001,1. Not enrolled
1654,2001,1. Not enrolled
7472,2001,1. Not enrolled
3977,2001,1. Not enrolled
7183,2001,3. 4-year college
3771,2001,1. Not enrolled
5951,2001,3. 4-year college
4318,2001,1. Not enrolled
7197,2001,1. Not enrolled
4248,2001,1. Not enrolled
9011,2001,1. Not enrolled
2866,2001,1. Not enrolled
734,2001,1. Not enrolled
2021,2001,1. Not enrolled
7927,2001,1. Not enrolled
1547,2001,1. Not enrolled
1918,2001,1. Not enrolled
1462,2001,1. Not enrolled
6767,2001,3. 4-year college
3743,2001,1. Not enrolled
5664,2001,1. Not enrolled
775,2001,1. Not enrolled
1381,2001,
2493,2001,3. 4-year college
4659,2001,
6816,2001,3. 4-year college
4724,2001,3. 4-year college
7570,2001,1. Not enrolled
1635,2001,3. 4-year college
6945,2001,1. Not enrolled
1971,2001,1. Not enrolled
6305,2001,1. Not enrolled
2514,2001,1. Not enrolled
501,2001,
8867,2001,1. Not enrolled
3822,2001,2. 2-year college 
6171,2001,1. Not enrolled
8870,2001,1. Not enrolled
7676,2001,1. Not enrolled
3099,2001,1. Not enrolled
8492,2001,1. Not enrolled
8667,2001,1. Not enrolled
971,2001,1. Not enrolled
492,2001,1. Not enrolled
3327,2001,1. Not enrolled
5801,2001,1. Not enrolled
8977,2001,1. Not enrolled
8093,2001,1. Not enrolled
6362,2001,3. 4-year college
3991,2001,1. Not enrolled
2947,2001,1. Not enrolled
7967,2001,1. Not enrolled
7834,2001,1. Not enrolled
3116,2001,1. Not enrolled
2547,2001,3. 4-year college
2314,2001,1. Not enrolled
8501,2001,2. 2-year college 
3011,2001,1. Not enrolled
4000,2001,3. 4-year college
7136,2001,1. Not enrolled
2248,2001,1. Not enrolled
7713,2001,1. Not enrolled
7476,2001,2. 2-year college 
5837,2001,1. Not enrolled
763,2001,1. Not enrolled
8846,2001,1. Not enrolled
9002,2001,1. Not enrolled
1621,2001,1. Not enrolled
5886,2001,1. Not enrolled
5933,2001,1. Not enrolled
2328,2001,3. 4-year college
4585,2001,1. Not enrolled
6819,2001,1. Not enrolled
5959,2001,1. Not enrolled
2052,2001,1. Not enrolled
2340,2001,1. Not enrolled
6627,2001,1. Not enrolled
6481,2001,1. Not enrolled
7766,2001,1. Not enrolled
4321,2001,1. Not enrolled
2419,2001,1. Not enrolled
765,2001,1. Not enrolled
200,2001,1. Not enrolled
2057,2001,3. 4-year college
8087,2001,1. Not enrolled
4359,2001,1. Not enrolled
3400,2001,1. Not enrolled
7247,2001,1. Not enrolled
5156,2001,1. Not enrolled
5564,2001,1. Not enrolled
79,2001,1. Not enrolled
4211,2001,1. Not enrolled
5272,2001,3. 4-year college
3726,2001,1. Not enrolled
3424,2001,1. Not enrolled
3606,2001,3. 4-year college
8247,2001,1. Not enrolled
5050,2001,1. Not enrolled
8691,2001,1. Not enrolled
8853,2001,1. Not enrolled
2444,2001,1. Not enrolled
5409,2001,1. Not enrolled
5485,2001,2. 2-year college 
8659,2001,1. Not enrolled
8343,2001,1. Not enrolled
1703,2001,1. Not enrolled
3358,2001,1. Not enrolled
4889,2001,3. 4-year college
117,2001,1. Not enrolled
8738,2001,1. Not enrolled
1286,2001,3. 4-year college
1406,2001,1. Not enrolled
4401,2001,1. Not enrolled
8505,2001,1. Not enrolled
6911,2001,1. Not enrolled
3402,2001,1. Not enrolled
2422,2001,2. 2-year college 
5224,2001,1. Not enrolled
8561,2001,1. Not enrolled
1787,2001,1. Not enrolled
4720,2001,2. 2-year college 
8154,2001,1. Not enrolled
467,2001,1. Not enrolled
6318,2001,3. 4-year college
1300,2001,1. Not enrolled
202,2001,1. Not enrolled
5211,2001,1. Not enrolled
3867,2001,1. Not enrolled
5936,2001,1. Not enrolled
4384,2001,1. Not enrolled
5592,2001,1. Not enrolled
2464,2001,3. 4-year college
2287,2001,1. Not enrolled
6839,2001,
3714,2001,1. Not enrolled
3469,2001,1. Not enrolled
7130,2001,2. 2-year college 
1396,2001,1. Not enrolled
6527,2001,
6739,2001,2. 2-year college 
4434,2001,1. Not enrolled
283,2001,1. Not enrolled
8873,2001,1. Not enrolled
5410,2001,1. Not enrolled
3385,2001,1. Not enrolled
716,2001,1. Not enrolled
8707,2001,3. 4-year college
7326,2001,1. Not enrolled
4042,2001,1. Not enrolled
4821,2001,1. Not enrolled
174,2001,2. 2-year college 
3513,2001,2. 2-year college 
6051,2001,1. Not enrolled
8651,2001,1. Not enrolled
5329,2001,3. 4-year college
854,2001,1. Not enrolled
2735,2001,1. Not enrolled
2249,2001,1. Not enrolled
984,2001,3. 4-year college
165,2001,3. 4-year college
592,2001,1. Not enrolled
1937,2001,3. 4-year college
8027,2001,1. Not enrolled
3294,2001,1. Not enrolled
622,2001,1. Not enrolled
7722,2001,1. Not enrolled
6798,2001,3. 4-year college
4890,2001,1. Not enrolled
4307,2001,1. Not enrolled
8592,2001,1. Not enrolled
7256,2001,3. 4-year college
2888,2001,1. Not enrolled
2621,2001,1. Not enrolled
316,2001,2. 2-year college 
8083,2001,1. Not enrolled
2544,2001,1. Not enrolled
8603,2001,1. Not enrolled
6100,2001,1. Not enrolled
6467,2001,1. Not enrolled
5090,2001,3. 4-year college
6992,2001,1. Not enrolled
4497,2001,1. Not enrolled
387,2001,1. Not enrolled
2971,2001,
2403,2001,1. Not enrolled
4569,2001,1. Not enrolled
342,2001,1. Not enrolled
1886,2001,1. Not enrolled
1026,2001,1. Not enrolled
6415,2001,1. Not enrolled
7263,2001,1. Not enrolled
574,2001,1. Not enrolled
8448,2001,1. Not enrolled
4656,2001,2. 2-year college 
199,2001,3. 4-year college
5033,2001,2. 2-year college 
6360,2001,1. Not enrolled
1269,2001,2. 2-year college 
4487,2001,1. Not enrolled
3367,2001,1. Not enrolled
8727,2001,1. Not enrolled
7322,2001,3. 4-year college
6097,2001,1. Not enrolled
746,2001,3. 4-year college
3761,2001,1. Not enrolled
4082,2001,1. Not enrolled
3085,2001,3. 4-year college
6288,2001,1. Not enrolled
7851,2001,1. Not enrolled
5928,2001,3. 4-year college
3425,2001,1. Not enrolled
3732,2001,1. Not enrolled
5142,2001,1. Not enrolled
4762,2001,1. Not enrolled
791,2001,3. 4-year college
1904,2001,3. 4-year college
1252,2001,1. Not enrolled
6636,2001,3. 4-year college
8484,2001,1. Not enrolled
8899,2001,1. Not enrolled
3321,2001,1. Not enrolled
4166,2001,1. Not enrolled
3945,2001,1. Not enrolled
3326,2001,2. 2-year college 
443,2001,1. Not enrolled
392,2001,3. 4-year college
4400,2001,1. Not enrolled
4644,2001,1. Not enrolled
4824,2001,1. Not enrolled
2608,2001,1. Not enrolled
4975,2001,1. Not enrolled
2181,2001,3. 4-year college
777,2001,3. 4-year college
207,2001,3. 4-year college
4848,2001,1. Not enrolled
5932,2001,1. Not enrolled
377,2001,1. Not enrolled
3653,2001,1. Not enrolled
1625,2001,1. Not enrolled
3137,2001,1. Not enrolled
1694,2001,3. 4-year college
187,2001,3. 4-year college
3848,2001,1. Not enrolled
4617,2001,1. Not enrolled
2257,2001,1. Not enrolled
1686,2001,3. 4-year college
3138,2001,1. Not enrolled
534,2001,1. Not enrolled
6016,2001,1. Not enrolled
3495,2001,1. Not enrolled
5045,2001,3. 4-year college
8033,2001,1. Not enrolled
1994,2001,1. Not enrolled
4603,2001,2. 2-year college 
222,2001,2. 2-year college 
1098,2001,2. 2-year college 
4481,2001,3. 4-year college
2860,2001,1. Not enrolled
6370,2001,1. Not enrolled
1607,2001,1. Not enrolled
8878,2001,1. Not enrolled
8983,2001,3. 4-year college
1629,2001,3. 4-year college
1193,2001,2. 2-year college 
4179,2001,1. Not enrolled
2528,2001,3. 4-year college
7847,2001,1. Not enrolled
4595,2001,1. Not enrolled
4126,2001,1. Not enrolled
4840,2001,1. Not enrolled
5392,2001,1. Not enrolled
7345,2001,1. Not enrolled
5322,2001,1. Not enrolled
3613,2001,2. 2-year college 
5925,2001,1. Not enrolled
5552,2001,1. Not enrolled
2217,2001,1. Not enrolled
8026,2001,1. Not enrolled
7631,2001,1. Not enrolled
2924,2001,1. Not enrolled
8742,2001,3. 4-year college
3162,2001,1. Not enrolled
1844,2001,3. 4-year college
2867,2001,1. Not enrolled
7954,2001,2. 2-year college 
4795,2001,1. Not enrolled
4649,2001,2. 2-year college 
851,2001,1. Not enrolled
5346,2001,1. Not enrolled
7379,2001,1. Not enrolled
1672,2001,1. Not enrolled
3772,2001,1. Not enrolled
7979,2001,1. Not enrolled
6517,2001,1. Not enrolled
1749,2001,1. Not enrolled
5982,2001,2. 2-year college 
2553,2001,2. 2-year college 
6534,2001,1. Not enrolled
1054,2001,1. Not enrolled
767,2001,3. 4-year college
1401,2001,1. Not enrolled
7703,2001,2. 2-year college 
5968,2001,2. 2-year college 
4238,2001,3. 4-year college
3893,2001,1. Not enrolled
6019,2001,3. 4-year college
7716,2001,1. Not enrolled
4157,2001,
5379,2001,1. Not enrolled
4009,2001,1. Not enrolled
3482,2001,1. Not enrolled
2620,2001,
7290,2001,3. 4-year college
980,2001,3. 4-year college
1517,2001,3. 4-year college
35,2001,1. Not enrolled
6678,2001,1. Not enrolled
1422,2001,3. 4-year college
844,2001,1. Not enrolled
6987,2001,1. Not enrolled
5871,2001,2. 2-year college 
8711,2001,1. Not enrolled
3914,2001,
7511,2001,1. Not enrolled
5950,2001,3. 4-year college
4645,2001,1. Not enrolled
3309,2001,1. Not enrolled
7788,2001,1. Not enrolled
7406,2001,1. Not enrolled
8049,2001,1. Not enrolled
1364,2001,2. 2-year college 
6483,2001,1. Not enrolled
28,2001,3. 4-year college
8117,2001,1. Not enrolled
1155,2001,3. 4-year college
798,2001,1. Not enrolled
3555,2001,2. 2-year college 
2159,2001,2. 2-year college 
6791,2001,1. Not enrolled
3547,2001,1. Not enrolled
7125,2001,1. Not enrolled
1469,2001,1. Not enrolled
8647,2001,1. Not enrolled
2830,2001,3. 4-year college
6665,2001,1. Not enrolled
3272,2001,1. Not enrolled
4287,2001,1. Not enrolled
2410,2001,1. Not enrolled
3641,2001,1. Not enrolled
8678,2001,1. Not enrolled
474,2001,1. Not enrolled
3067,2001,3. 4-year college
801,2001,1. Not enrolled
5641,2001,
4553,2001,2. 2-year college 
6813,2001,1. Not enrolled
8232,2001,2. 2-year college 
1997,2001,
3768,2001,1. Not enrolled
5994,2001,1. Not enrolled
8229,2001,1. Not enrolled
5388,2001,1. Not enrolled
3767,2001,1. Not enrolled
8784,2001,1. Not enrolled
8613,2001,1. Not enrolled
4223,2001,2. 2-year college 
7022,2001,1. Not enrolled
7413,2001,1. Not enrolled
4131,2001,2. 2-year college 
7527,2001,1. Not enrolled
2484,2001,1. Not enrolled
4698,2001,2. 2-year college 
4512,2001,3. 4-year college
8039,2001,1. Not enrolled
254,2001,3. 4-year college
3437,2001,1. Not enrolled
133,2001,1. Not enrolled
1604,2001,3. 4-year college
1408,2001,
4071,2001,1. Not enrolled
4308,2001,1. Not enrolled
4476,2001,3. 4-year college
938,2001,1. Not enrolled
8183,2001,2. 2-year college 
1669,2001,3. 4-year college
926,2001,1. Not enrolled
4405,2001,2. 2-year college 
3410,2001,1. Not enrolled
2818,2001,1. Not enrolled
2746,2001,1. Not enrolled
663,2001,2. 2-year college 
6790,2001,1. Not enrolled
3593,2001,1. Not enrolled
659,2001,1. Not enrolled
577,2001,1. Not enrolled
2409,2001,2. 2-year college 
7805,2001,1. Not enrolled
8879,2001,3. 4-year college
4389,2001,1. Not enrolled
2629,2001,1. Not enrolled
5286,2001,1. Not enrolled
8362,2001,1. Not enrolled
1795,2001,3. 4-year college
3345,2001,1. Not enrolled
4382,2001,
2509,2001,1. Not enrolled
1927,2001,1. Not enrolled
5225,2001,1. Not enrolled
7735,2001,1. Not enrolled
2137,2001,1. Not enrolled
7970,2001,3. 4-year college
3688,2001,1. Not enrolled
6610,2001,1. Not enrolled
1326,2001,1. Not enrolled
3762,2001,1. Not enrolled
8654,2001,1. Not enrolled
1958,2001,1. Not enrolled
5623,2001,1. Not enrolled
2921,2001,1. Not enrolled
3195,2001,3. 4-year college
8552,2001,1. Not enrolled
1341,2001,3. 4-year college
8357,2001,2. 2-year college 
1091,2001,3. 4-year college
1594,2001,1. Not enrolled
4541,2001,1. Not enrolled
6564,2001,1. Not enrolled
4376,2001,1. Not enrolled
1234,2001,1. Not enrolled
6156,2001,1. Not enrolled
4388,2001,2. 2-year college 
1785,2001,1. Not enrolled
7531,2001,1. Not enrolled
862,2001,1. Not enrolled
2711,2001,3. 4-year college
6836,2001,3. 4-year college
6972,2001,1. Not enrolled
7303,2001,3. 4-year college
3924,2001,1. Not enrolled
7056,2001,1. Not enrolled
5919,2001,1. Not enrolled
2442,2001,1. Not enrolled
4253,2001,1. Not enrolled
4945,2001,1. Not enrolled
1690,2001,1. Not enrolled
2090,2001,3. 4-year college
3248,2001,2. 2-year college 
3534,2001,1. Not enrolled
6243,2001,3. 4-year college
1312,2001,1. Not enrolled
1804,2001,3. 4-year college
78,2001,1. Not enrolled
4648,2001,1. Not enrolled
7871,2001,1. Not enrolled
6613,2001,1. Not enrolled
7607,2001,1. Not enrolled
322,2001,3. 4-year college
983,2001,1. Not enrolled
7736,2001,1. Not enrolled
674,2001,3. 4-year college
2268,2001,
609,2001,2. 2-year college 
9012,2001,1. Not enrolled
7891,2001,1. Not enrolled
4810,2001,1. Not enrolled
3874,2001,1. Not enrolled
6536,2001,1. Not enrolled
8761,2001,1. Not enrolled
3347,2001,1. Not enrolled
3657,2001,1. Not enrolled
3430,2001,1. Not enrolled
3540,2001,3. 4-year college
1863,2001,
7971,2001,1. Not enrolled
4843,2001,1. Not enrolled
7217,2001,3. 4-year college
2,2001,2. 2-year college 
5113,2001,1. Not enrolled
7815,2001,1. Not enrolled
166,2001,3. 4-year college
8245,2002,1. Not enrolled
3962,2002,1. Not enrolled
3571,2002,1. Not enrolled
2979,2002,3. 4-year college
8511,2002,1. Not enrolled
5191,2002,1. Not enrolled
7593,2002,2. 2-year college 
5512,2002,1. Not enrolled
6668,2002,1. Not enrolled
4809,2002,1. Not enrolled
5792,2002,1. Not enrolled
7685,2002,3. 4-year college
8539,2002,1. Not enrolled
6239,2002,1. Not enrolled
8624,2002,1. Not enrolled
3906,2002,3. 4-year college
423,2002,1. Not enrolled
17,2002,1. Not enrolled
1881,2002,1. Not enrolled
2105,2002,2. 2-year college 
2073,2002,1. Not enrolled
3835,2002,1. Not enrolled
8825,2002,1. Not enrolled
3370,2002,3. 4-year college
5744,2002,2. 2-year college 
3954,2002,1. Not enrolled
4529,2002,1. Not enrolled
8942,2002,1. Not enrolled
581,2002,2. 2-year college 
2961,2002,1. Not enrolled
8409,2002,1. Not enrolled
6702,2002,1. Not enrolled
5054,2002,3. 4-year college
5105,2002,1. Not enrolled
8274,2002,1. Not enrolled
8746,2002,1. Not enrolled
7395,2002,3. 4-year college
2251,2002,1. Not enrolled
6133,2002,2. 2-year college 
2865,2002,1. Not enrolled
8695,2002,3. 4-year college
1953,2002,1. Not enrolled
7458,2002,1. Not enrolled
3582,2002,3. 4-year college
5970,2002,1. Not enrolled
2033,2002,2. 2-year college 
6287,2002,1. Not enrolled
1722,2002,1. Not enrolled
8717,2002,1. Not enrolled
6147,2002,1. Not enrolled
4575,2002,1. Not enrolled
7275,2002,3. 4-year college
541,2002,1. Not enrolled
4129,2002,1. Not enrolled
569,2002,1. Not enrolled
3538,2002,1. Not enrolled
7915,2002,1. Not enrolled
8408,2002,1. Not enrolled
5690,2002,1. Not enrolled
1437,2002,1. Not enrolled
5545,2002,1. Not enrolled
3552,2002,1. Not enrolled
1230,2002,1. Not enrolled
4775,2002,1. Not enrolled
4878,2002,3. 4-year college
5447,2002,1. Not enrolled
5557,2002,1. Not enrolled
397,2002,1. Not enrolled
8966,2002,1. Not enrolled
7660,2002,1. Not enrolled
2699,2002,3. 4-year college
1120,2002,3. 4-year college
6210,2002,2. 2-year college 
