id,citation
148366,"Manuscript Catalogue (handwritten by Victor de Stuers, 1915)."
148366,"""Alan Jacobs: Fine Paintings."" <em>The Art Quarterly </em>XXXIV, no. 3 (Autumn 1971): 361."
148366,"""Notable Works of Art Now on the Market: Supplement."" <em>The Burlington Magazine</em> 115, no. 843 (June 1973)."
148366,"Lee, Sherman E. ""The Year in Review for 1975."" <em>The Bulletin of the Cleveland Museum of Art</em> 63, no. 2 (1976): 31-71."
148366,"<em>The Cleveland Museum of Art Catalogue of Paintings, Part 3: European Paintings of the 16th, 17th, and 18th Centuries</em>. Cleveland, OH: The Cleveland Museum of Art, 1982."
148366,"Rosen, Jochai. <em>Jacob Duck, c.1600-1667: Catalogue Raisonné.</em> Amsterdam: John Benjamins Publishing Company, 2017."
154281,"Bachstitz, K. W. <em>The Bachstitz Gallery Collection</em>. <em>Band II: Sammlungen der Galerie Bachstitz: Antike Kunst</em>). Berlin: [A. Frisch], 1921."
154281,"Schefold, Karl. <em>Meisterwerke griechischer Kunst</em>. (Ausstellung Kunsthalle Basel, 18 June - 13 September 1960.) Basel: B. Schwabe, 1960."
154281,"Antikenmuseum Basel, Robert Käppeli, and Ernst Berger. <em>Kunstwerke der Antike</em>. [Basel]: [Antikenmuseum], 1963."
154281,"Kozloff, Arielle P. <em>Classical Art: A Brief Guide to the Collection, the Cleveland Museum of Art.</em> [Cleveland]: The Museum, 1989."
154281,"""The Year in Review for 1988."" <em>The Bulletin of the Cleveland Museum of Art</em> 76, no. 2 (1989): 30-75."
154281,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art</em>. Cleveland, OH: The Cleveland Museum of Art, 1991."
156127,"Choi, Eung-chon. “Craftsmen in Metal Arts in the Goryeo Dynasty [고려시대 金屬工藝의 匠人].” <em>Misulsahak yeongu</em> (2004): 171-192."
156127,"Cunningham, Michael R. ""Notable Acquisitions."" <em>The Bulletin of the Cleveland Museum of Art</em> 78, no. 3 (1991): 63-147."
156127,"<em>Goryeo Dynasty: Korea's Age of Enlightenment, 918-1392</em>. San Francisco: Asian Art Museum, 2003."
156127,"<em>The spirit of Goryeo in metalcrafts </em>[금속 공예 에 깃든 고려인 의 삶]<em>. </em>Seoul: Jeju National Museum and National Cheongju Museum, 2011."
156127,<em>Bronze in Life and Art</em> [삶과 예술 속. 청동 靑銅 이야기] National Cheongju Museum (2016).
156127,"<em>Goryeo: The Glory of Korea </em>[대고려, 그 찬란한 도전]. Seoul: National Museum of Korea, 2018."
114776,"The Cleveland Museum of Art. <em>The Cleveland Museum of Art Handbook.</em> Cleveland, OH: The Cleveland Museum of Art, 1958."
114776,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
114776,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
114776,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
114776,"Cunningham, Michael R. <em>The Triumph of Japanese Style: 16th-Century Art in Japan</em>. [Cleveland, Ohio]: Published by the Cleveland Museum of Art in cooperation with the Indiana University Press, 1991."
114776,Cleveland Museum of Art. Tōyō kaiga no seika: Kurīvurando Bijutsukan no korekushon kara : tokubetsuten. 1998.
114776,"Cuningham, Michael R. <em>Unfolding Beauty: Japanese Screens from the Cleveland Museum of Art</em>. Cleveland, OH: Cleveland Museum of Art, 2001."
114776,"Cunningham, Michael. ""Two Exhibitions of Japanese Painting."" <em>Orientations</em>, vol 32, number 6 (June 2001): pp. 63-68."
114776,"<em>Admired from afar: masterworks of Japanese painting from the Cleveland Museum of Art</em> [クリーブランド美術館展 : 名画でたどる日本の美 Kurīburando Bijutsukan ten: meiga de tadoru Nihon no bi ]. Tokyo: Tōkyō Kokuritsu Hakubutsukan, 2014."
114776,"Singer, Robert T., Masatomo Kawai, Barbara Ambros, Thomas Blenman Hare, Federico Marcon, Masaaki Arakawa, and Thomas Blenman Hare. <em>The Life of Animals in Japanese Art</em>. Washington, District of Columbia: National Gallery of Art; Tokyo, Japan: The Japan Foundation; Los Angeles: Los Angeles County Museum of Art; Princeton, New Jersey: In association with Princeton University Press, 2019."
145942,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
145942,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art</em>. Cleveland, OH: The Cleveland Museum of Art, 1991."
78982,"Müller, Franz Hubert. <em>Beschreibung der Gemäldesammlung in dem Großherzoglichen Museum zu Darmstadt</em>.  Darmstadt, 1820."
78982,"Frimmel, Theodor von. “Zur Geschichte der Galerie Truchsess-Zeyl-Wurzach.” <em>Blätter für Gemäldekunde</em>, 1 no. 2 (April 1904): 23-28."
136295,"Ferguson, John C 福開森. <em>Li dai zhu lu hua mu </em>歷代著錄畵目. Nanjing: Chin-ling University, Zhong guo wen hua yan jiu suo 金陵大學中國文化硏究所, 1934."
136295,"Lee, Sherman E. and Wai-Kam Ho. “Three Horses and Four Grooms.” <em>The Bulletin of the Cleveland Museum of Art</em>, vol. 48, no. 4, 1961, pp. 66–71."
136295,"<em>Chinese Art: An Exhibition of Paintings, Jades, Bronzes and Ceramics: Being a Contribution Made by Smith College Museum of Art to the College Interim Session, 1962</em>. Northampton, Massachusetts: The Smith College Museum of Art, 1962."
136295,"Lee, Sherman E. <em>A History of Far Eastern Art</em>. New York: H.N. Abrams, 1964."
136295,"Sullivan, Michael. <em>Chinese and Japanese Art</em>. New York: Grolier, 1965."
136295,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
136295,"Lee, Sherman E., and Wai-kam Ho. <em>Chinese Art Under the Mongols: The Yüan Dynasty, 1279-1368</em>. Cleveland, OH: The Cleveland Museum of Art; [distributed by the Press of Case Western Reserve University], 1968."
136295,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
136295,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
136295,"Ho, Wai-kam, Sherman E. Lee, Laurence Sickman, and Marc F. Wilson. <em>Eight Dynasties of Chinese Painting: The Collections of the Nelson Gallery-Atkins Museum, Kansas City, and the Cleveland Museum of Art</em>. Cleveland, OH: Cleveland Museum of Art, in cooperation with Indiana University Press, 1980."
136295,"Lee, Sherman E., and Wai-kam Ho. <em>The Nature and Significance of the Collection of Liang Ch'ing-Piao</em>. Taipei, Taiwan: Chung-hua ming-kuo, 1981."
136295,"Harrist, Robert E., and Virginia Bower. <em>Power and virtue: the horse in Chinese art</em>. New York: China Institute, 1997."
136295,"Lazzari, Margaret R., and Dona Schlesier. <em>Exploring Art: A Global, Thematic Approach</em>. Belmont, CA: Thomson/Wadsworth, 2005."
136295,"Sung, Hou-mei. <em>Decoded Messages: The Symbolic Language of Chinese Animal Painting</em>. New Haven: Yale University Press, 2009."
136295,"McCausland, Shane. <em>Zhao Mengfu: Calligraphy and Painting for Khubilai's China</em>. Hong Kong: Hong Kong University Press, 2011."
136295,"Chou, Ju-hsi and Anita Chung. <em>Silent poetry: Chinese paintings from the collection of the Cleveland Museum of Art</em>. Cleveland, OH: Cleveland Museum of Art, 2015."
124084,"<em>Catalogue of the Elisabeth Severance Prentiss Collection : Bequest of Elisabeth Severance Prentiss, 1944.</em> [Cleveland]: The Cleveland Museum of Art, 1944."
124084,"The Cleveland Museum of Art. <em>The Cleveland Museum of Art Handbook.</em> Cleveland, OH: The Cleveland Museum of Art, 1958."
124084,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
124084,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
124084,"The Cleveland Museum of Art. <em>The Cleveland Museum of Art Catalogue of Paintings, Part 3: European Paintings of the 16th, 17th, and 18th Centuries</em>. Cleveland, OH: The Cleveland Museum of Art, 1982."
115157,"Museum of Modern Art (New York, N.Y.), and James Johnson Sweeney. <em>African Negro Art</em>. New York: Museum of Modern Art, 1935."
115157,"The Cleveland Museum of Art. <em>The Cleveland Museum of Art Handbook.</em> Cleveland, OH: The Cleveland Museum of Art, 1958."
115157,"Plass, Margaret. <em>The African Image: A New Selection of Tribal Art</em> :<em> the Toledo Museum of Art ... February 1 Through 22, 1959 : Introduction and Catalogue</em>. Toledo, Ohio: The Museum, 1959."
115157,"William Rockhill Nelson Gallery of Art and Mary Atkins Museum of Fine Arts, and Ralph T. Coe. <em>The Imagination of Primitive Man: A Survey of the Arts of the Non-Literate Peoples of the World.</em> Kansas City, Mo: The Museum, 1962."
115157,"Robbins, Warren M. <em>African Art in American Collections = L'art Africain Dans Les Collections Americaines.</em> New York : F. A. Praeger, 1966."
115157,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
115157,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
115157,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
115157,"Connell, Timothy C., and Jackson J. Spielvogel. <em>World Art Transparencies.</em> Cincinnati: West Educational Pub., 1998."
115157,"Webb, Virginia-Lee, and Walker Evans. <em>Perfect Documents: Walker Evans and African Art, 1935.</em> New York: Metropolitan Museum of Art, 2000."
115157,"Robbins, Warren M.. <em>African sculpture.</em> Atglen, PA: Schiffer Pub., 2005."
115157,"Buser, Thomas. <em>Experiencing Art Around Us.</em> Australia: Thomson Wadsworth, 2006."
115157,"Petridis, Constantine. ""A World of Great Art for Everyone."" In <em>Representing Africa in American Art Museums: A Century of Collecting and Display</em>. Kathleen Bickford Berzock and Christa Clarke, 104-121. Seattle: University of Washington Press, 2011."
84662,"Musée Toulouse-Lautrec. <em>Exposition Maurice Denis; peintures, aquarelles, dessins, lithographies, du 28 juin au 29 septembre 1963, Musée Toulouse-Lautrec, Albi. </em>1963."
84662,"Angers. <em>Maurice Denis &amp; les Nabis: exposition Musée des Beaux-Arts d'Angers, du 1er juin au 31 août 1967</em>. Angers, France: Le Musée, 1967."
84662,"Distel, Anne. <em>Maurice Denis. Orangerie des Tuileries, 3 juin-31 août 1970</em>. Paris, France: Ministère d'État, Affaires culturelles, 1970."
84662,"<em>Maurice Denis, 1870-1943</em>. Honfleur, France: Societe des artistes Honfleurais, 1975."
84662,"Welsh-Ovcharov, Bogomila, and Vincent van Gogh. <em>Vincent Van Gogh and the Birth of Cloisonism</em>. Toronto: Art Gallery of Ontario, 1981."
84662,"Welsh-Ovcharov, Bogomila. <em>Vincent Van Gogh and the Birth of Cloisonism</em>. Toronto, Ontario: Art Gallery of Ontario, 1981."
84662,"Janin-Juvigny, Sophie, Françoise Ramassamy, and Guy Taburet. <em>100 ans après à Alençon:</em> 6 juillet-29 septembre 1985, Musée des beaux-arts et de la dentelle. Alençon, France: Le Musée, 1985."
84662,"Musée des Beaux Arts, Wallraf-Richartz Museum, Walker Art Gallery, and Van Gogh Museum. <em>Maurice Denis: 1870-1943. </em>Paris, France: Réunion des Musées Nationaux, 1994."
150693,"Locatelli-Milesi, Achille. <em>L'Oeuvre de Giovanni Segantin</em>i. Paris: Soc. Dante Alighieri, 1907."
150693,"Montandon, Marcel. <em>Segantini</em>. Bielefeld, Germany: Velhagen &amp; Klasing, 1925."
150693,"Nicodemi, Giorgio. <em>Giovanni Segantini</em>. Milano: L'Arte, 1956."
150693,"Fiori, Teresa. <em>Archivi del Divisionismo</em>. Roma, Italy: Officina Edizioni, 1968."
150693,"Gozzoli, Maria Cristina. <em>L'opera completa di Segantini</em>. Milano, Italy: Rizzoli, 1973."
150693,"Lüthy, Hans A., and Corrado Maltese. <em>Giovanni Segantini</em>. Zürich, Switzerland: Orell Füssli Verlag, 1981."
150693,"Quinsac, Annie-Paule, and Giovanni Segantini. <em>Segantini: catalogo generale</em>. Milano, Italy: Electa, 1982."
150693,"Lee, Sherman E. ""Year in Review for 1982.""<em>The Bulletin of The Cleveland Museum of Art LXX</em>, no. 1 (January, 1983):3-55."
150693,"Sackerlotzky, Rotraud. ""Giovanni Segantini: Stone Pine and Alpine Roses."" <em>The Bulletin of The Cleveland Museum of Art LXXIII</em>, no. 1 (January, 1986): 2-13."
150693,"Bauman, Felix, Guido Magnaguagno, and Daniela Tobler. <em>Giovanni Segantini, 1858-1899: Kunsthaus Zürich, 9. November 1990-3. Februar 1991</em>. Zürich, Switzerland: Das Kunsthaus, 1990."
150693,"Chong, Alan. <em>European &amp; American Painting in the Cleveland Museum of Art: A Summary Catalogue.</em> Cleveland, Ohio: Cleveland Museum of Art, 1993."
150693,"D' Argencourt, Louise, and Roger Diederen. <em>Catalogue of Paintings. Pt. 4. European Paintings of the 19th Century.</em> Cleveland: Cleveland Museum of Art, 1999."
150693,"Echte, Bernhard, and Petra Cordioli. <em>Kunstsalon Bruno &amp; Paul Cassirer: die Ausstellungen 1898-1901 ; [""das Beste aus aller Welt zeigen""]</em>. Wädenswil: Nimbus, Kunst und Bücher, 2011."
150693,"Segantini, Diana, Guido Magnaguagno, and Ulf Küster. <em>Segantini</em>. Ostfildern: Hatje Cantz, 2011."
150693,"Arendsee, M., and M. Steinman-Arendsee. ""Take the CAN disability aesthetics tour, at the Cleveland Museum of art."" <em>CAN Journal</em> (Winter 2019/20): 76-87."
146469,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
146469,"The Cleveland Museum of Art. <em>The Cleveland Museum of Art Catalogue of Paintings, Part 3: European Paintings of the 16th, 17th, and 18th Centuries</em>. Cleveland, OH: The Cleveland Museum of Art, 1982."
171078,"Neale, John Preston. <em>Jones' Views of the Seats, Mansions, Castles, &amp;C. of Noblemen and Gentlemen in England, Wales, Scotland and Ireland, and Other Picturesque Scenery: Accompanied with Historical Descriptions of the Mansions, Lists of Pictures, Statues, &amp;C. and Genealogical Sketches of the Families and Their Possessors : Forming Part of the General Series of Jones' Great Britain Illustrated</em>. London, United Kingdom: Jones &amp; Co, 1829."
171078,<em>The Annual Biography and Obituary for the Year 1934-1835</em> XX (1836): 40-49.
171078,"Essex, Alfred. ""Some Account of the Art of Painting in Enamel."" <em>The London and Edinburgh Philosophical Magazine and Journal of Science</em> X (1837): 442-453."
171078,"Rogers, J. Jope. ""Notice of Henry Bone, RA, and His Works, Together with Those of His Son, Henry Pierce Bone, and Other Members of the Family."" <em>Journal of the Royal Institution of Cornwall </em>VI, no. XXII (1880): 287-318."
171078,"Propert, John Lumsden. <em>A History of Miniature Art. With Notes on Collectors and Collections</em>. London, United Kingdom: Macmillan and Co, 1887."
171078,"Williamson, George Charles, and Howard Coppuck Levis. <em>Portrait Miniatures: From the Time of Holbein 1531 to That of Sir William Ross 1860 : a Handbook for Collectors</em>. London, United Kingdom: G. Bell, 1897."
171078,"Foster, J. J., and Howard Coppuck Levis. <em>British Miniature Painters and Their Works.</em> London: S. Low, Marston &amp; Company, Limited, 1898."
171078,"Heath, Dudley, and Howard Coppuck Levis. <em>Miniatures</em>. London: Methuen and Co, 1905."
171078,"Clouzot, Henri. <em>Dictionnaire des miniaturistes sur émail</em>. Paris, France: A. Morancé, 1924."
171078,"Hand, Sidney. <em>Signed Miniatures</em>. London, United Kingdom: S. Hand, 1924."
171078,"Foster, J. J., and Ethel M. Foster. <em>A Dictionary of Painters of Miniatures (1525-1850) With Some Account of Exhibitions, Collections, Sales, Etc., Pertaining to Them</em>. London, United Kingdom: P. Allan, 1926."
171078,"Long, Basil S. <em>British Miniaturists</em>. London, United Kingdom: Geoffrey Bles, 1929."
171078,"Reynolds, Graham. <em>English Portrait Miniatures</em>. London, United Kingdom: A. &amp; C. Black, 1952."
171078,"Schidlof, Leo R. <em>The Miniature in Europe in the 16th, 17th, 18th, and 19th Centuries</em>. Graz, Austria: Akademische Druck- u. Verlagsanstalt, 1964."
171078,"Foskett, Daphne. <em>A Dictionary of British Miniature Painters</em>. London, United Kingdom: Faber and Faber, 1972."
171078,"Farington, Joseph, Kenneth Garlick, Angus D. Macintyre, and Kathryn Cave. <em>The Diary of Joseph Farington</em>. New Haven, CT: Published for the Paul Mellon Centre for Studies in British Art by Yale University Press, 1978."
171078,"Foskett, Daphne. <em>Miniatures: Dictionary and Guide</em>. Woodbridge, Suffolk, United Kingdom: Antique Collectors' Club, 1987."
171078,"Speel, Erika. <em>Dictionary of Enamelling</em>. Aldershot, Hants, United Kingdom: Ashgate, 1998."
171078,"Walker, Richard. ""Henry Bone's Pencil Drawings in the National Portrait Gallery."" <em>The Volume of the Walpole Society</em> 61 (1999): 305-67."
171078,"Coffin, Sara, and Bodo Hofstetter. <em>Portrait Miniatures in Enamel</em>. London, United Kingdom: Philip Wilson Publishers in association with the Gilbert Collection, 2000."
171078,"Mazzocca, Fernando, and Sergio Rebora. <em>Capolavori in smalto e avorio: Pietro Bagatti Valsecchi e la miniatura d'après</em>. Cinisello Balsamo, Milano, Italy: Silvana, 2004."
171078,"Speel, Erika. <em>Painted Enamels: An Illustrated Survey 1500-1920</em>. Aldershot, Hampshire, United Kingdom: Lund Humphries, 2008."
171078,"Williams, Haydn, and Julia Clarke. <em>Enamels of the World, 1700-2000: The Khalili Collections</em>. London, United Kingdom: Khalili Family Trust, 2009."
171078,"Arturi Phillips, Carmela, and Roger Arturi Phillips. <em>The Arturi Phillips Collection: A Catalogue of Portrait Miniatures Dating from 1588 to 2004</em>. [Place of publication not identified]: Portrait Miniature Club, 2010."
171078,"Duffy, Stephen, and Christoph Martin Vogtherr. <em>Miniatures in the Wallace Collection</em>. London, United Kingdom: Wallace Collection, 2010."
168133,"King-Hammond, Leslie. <em>Hughie Lee-Smith</em>. San Francisco, CA: Pomegranate, 2010."
168133,"Shearer, Christine Fowler and Steven Litt. <em>Joseph O'Sickey: Unifying Art, Life and Love</em>. Canton, Ohio: Canton Museum of Art, 2013."
168133,"Cole, Mark, Amy Sparks, and Rebecca Michaels. <em>African American Art: The Cleveland Museum of Art</em>. Cleveland, OH: Cleveland Museum of Art, 2013."
168133,"Freeman, Nigel. <em>A Modern Migration: African-American Art Since the WPA, from the Lee and Barbara Maimon Collection</em>. Exton, PA: Brilliant Graphics, 2014."
168133,"Thomas, Adam M. From the Rooftops: John Sloan and the Art of a New Urban Space. University Park, PA; Palmer Museum of Art, 2019."
123585,"Jang, Nam-won. ""The Tea and Celadons during the Goryeo Dynasty : Considering the Celadon Tea Utensils [고려시대 茶文化와 靑瓷].""<em> Musulsa nondan </em>(2007): 129-162."
123585,"<em>Korean Celadons</em>, the Best under Heaven [천하제일비색청자]. Seoul : National Museum of Korea, 2012."
123585,"<em>Sparkles of Jade: Goryeo Celadon</em> [高麗青磁 : ヒスイのきらめき]. Ōsaka: Ōsaka: Shiritsu Tōyō Tōji Bijutsukan, 2018."
123585,"<em>Catalogue of the Elisabeth Severance Prentiss collection : Bequest of Elisabeth Severance Prentiss, 1944</em>.Cleveland: The Cleveland Museum of Art, 1944."
123585,"The Cleveland Museum of Art. <em>The Cleveland Museum of Art Handbook.</em> Cleveland: The Cleveland Museum of Art, 1958."
123585,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland: The Cleveland Museum of Art, 1966."
123585,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
123585,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art 1978</em>. Cleveland: The Cleveland Museum of Art, 1978."
123585,"Pak, Youngsook, and Roderick Whitfield. <em>Handbook of Korean Art: Earthenware and Celadon. </em>London: Laurence King, 2003."
123585,"<em>Goryeo Dynasty: Korea's Age of Enlightenment, 918-1392</em>. San Francisco: Asian Art Museum, 2003."
123585,"<em>Goryeo: The Glory of Korea </em>[대고려, 그 찬란한 도전]. Seoul: National Museum of Korea, 2018."
338399,"Auping, Michael, <em>ed. Jenny Holzer (Universe Women Artists)</em>. New York: Universe, 1992."
338399,"Auping, Michael. <em>Jenny Holzer: The Venice Installation</em>. Exh. Cat. Buffalo, NY: Albright-Knox Art Gallery, 1991."
338399,"Breslin, David, ed. <em>Jenny Holzer</em>. Exh. Cat. Ostfildern, Germany: Hatje Cantz, 2008."
338399,"Ferguson, Bruce. “Wordsmith: an interview with Jenny Holzer.” Art in America 74, no. 12 (December 1986)."
338399,"Hughes, Gordon. “Power’s Script: Or, Jenny Holzer’s Art after ‘Art after Philosophy,’” Oxford Art Journal 29, no. 3 (2006)."
338399,"Joselit, David, et al. <em>Jenny Holzer</em>. London: Phaidon, 2003."
338399,
338399,"<em>After the Revolution: Women Who Transformed Contemporary Art.</em> Munich, London, and New York: Prestel Verlag, 2007."
338399,"Siegel, Jeanne “Jenny Holzer’s Language Games.” Arts Magazine 60, no. 4 (December 1985)."
338399,"Taylor, Paul. “Jenny Holzer: I wanted to do a portrait of society.” Flash Art International 151 (March/April 1990)."
338399,"Waldman, Diane, ed. <em>Jenny Holzer</em>. Exh. Cat. Guggenheim Museum Publications: New York, 1989."
338399,"Holzer, Jenny. <em>Jenny Holzer: Laments.</em> Exh. Cat. New York: Dia Art Foundation, 1989."
375548,"Auping, Michael, <em>ed. Jenny Holzer (Universe Women Artists)</em>. New York: Universe, 1992."
375548,"Auping, Michael. <em>Jenny Holzer: The Venice Installation</em>. Exh. Cat. Buffalo, NY: Albright-Knox Art Gallery, 1991."
375548,"Breslin, David, ed. <em>Jenny Holzer</em>. Exh. Cat. Ostfildern, Germany: Hatje Cantz, 2008."
375548,"Ferguson, Bruce. “Wordsmith: an interview with Jenny Holzer.” Art in America 74, no. 12 (December 1986)."
375548,"Hughes, Gordon. “Power’s Script: Or, Jenny Holzer’s Art after ‘Art after Philosophy,’” Oxford Art Journal 29, no. 3 (2006)."
375548,"Joselit, David, et al. <em>Jenny Holzer</em>. London: Phaidon, 2003."
375548,
375548,"<em>After the Revolution: Women Who Transformed Contemporary Art.</em> Munich, London, and New York: Prestel Verlag, 2007."
375548,"Siegel, Jeanne “Jenny Holzer’s Language Games.” Arts Magazine 60, no. 4 (December 1985)."
375548,"Taylor, Paul. “Jenny Holzer: I wanted to do a portrait of society.” Flash Art International 151 (March/April 1990)."
375548,"Waldman, Diane, ed. <em>Jenny Holzer</em>. Exh. Cat. Guggenheim Museum Publications: New York, 1989."
375548,"Holzer, Jenny. <em>Jenny Holzer: Laments.</em> Exh. Cat. New York: Dia Art Foundation, 1989."
97025,"Gilchrist, Helen Ives. <em>A Catalogue of the Collection of Arms &amp; Armor Presented to the Cleveland Museum of Art by Mr. and Mrs. John Long Severance; 1916-1923.</em> Cleveland: Cleveland Museum of Art, 1924."
97025,"Fliegel, Stephen N. Arms and Armor: The Cleveland Museum of Art. [Cleveland, Ohio]: The Museum, 1998."
97025,"Fliegel, Stephen N. Arms &amp; Armor: The Cleveland Museum of Art. [Cleveland, Ohio]: Cleveland Museum of Art, 2007."
97025,"Olsen, Kirstin. All Things Shakespeare: An Encyclopedia of Shakespeare's World. Westport, Conn: Greenwood Press, 2002."
97025,"Cleveland Museum of Art, and Helen Ives Gilchrist. <em>Handbook of the Severance Collection of Arms and Armor</em>. 2d ed., 1948."
98749,"Jang, Nam-won. ""The Tea and Celadons during the Goryeo Dynasty : Considering the Celadon Tea Utensils [고려시대 茶文化와 靑瓷]."" <em>Misulsa nondan </em>(2007): 129-162."
98749,"Lee, Yun-jin. “ A Study on Ceramic Jantak(盞托) of Goryeo Period [고려시대 청자잔탁 연구].” <em>Misulsahak yeongu</em> (2012): 35-69."
98749,"<em>Goryeo: The Glory of Korea </em>[대고려, 그 찬란한 도전]. Seoul: National Museum of Korea, 2018."
98749,"<em>Sparkles of Jade: Goryeo Celadon</em> [高麗青磁 : ヒスイのきらめき]. Ōsaka: Ōsaka: Shiritsu Tōyō Tōji Bijutsukan, 2018."
98749,"<em>Goryeo Dynasty: Korea's Age of Enlightenment, 918-1392</em>. San Francisco: Asian Art Museum, 2003."
103719,"Choi, Eung-chon. “Metal Arts in the Late Goryeo Period [고려후기의 금속공예].” <em>Kangjwa misulsa</em> (2004): 125-156."
103719,"Choi, Eung-chon. “Craftsmen in Metal Arts in the Goryeo Dynasty [고려시대 金屬工藝의 匠人].” <em>Misulsahak yeongu</em> (2004): 171-192."
103719,"<em>Goryeo Dynasty: Korea's Age of Enlightenment, 918-1392</em>. San Francisco: Asian Art Museum, 2003."
103719,"Horlyck Charlotte. ""The Eternal Link: Grave Goods of the Koryŏ Kingdom (918-1392 CE).""<em> Ars Orientalis</em>, no. 44 (2014): 156-179."
103719,"<em>Goryeo: The Glory of Korea </em>[대고려, 그 찬란한 도전]. Seoul: National Museum of Korea, 2018."
141624,"Lee, Sherman E. ""Year in Review."" <em>The Bulletin of the Cleveland Museum of Art</em> 52, no. 9 (1965)"
141624,"""Twelve Additions to the Medieval Treasury."" <em>The Bulletin of the Cleveland Museum of Art</em> 59, no. 4 (1972)"
141624,"Wixom, William D. <em>Renaissance Bronzes from Ohio Collections</em>. 1975."
141624,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
141624,"Fliegel, Stephen N., and Elina Gertsman. <em>Myth and Mystique: Cleveland's Gothic Table Fountain</em>. 2016."
156754,"Muscarella, Oscar White. <em>Ancient Art: The Norbert Schimmel Collection</em>. Mainz: P. von Zabern, 1974."
156754,"Hoffmann, H. ""Some Unpublished Boeotian Satyr Terracottas,"" <em>Antike Kunst </em>vol. 7.2 (1964)."
156754,"Settgast, Jürgen, Ulrich Gehrig, Eva Strommenger, and Klaus Vierneisel. <em>Von Troja bis Amarna: the Norbert Schimmel collection, New York</em>. Mainz: P. von Zabern, 1978."
156754,"Hanfmann, George M. A. <em>Classical Sculpture</em>. London: Joseph, 1967."
156754,"Mikolic, Amanda <em>A Field Guide to Medieval Monsters</em>. Cleveland: The Cleveland Museum of Art, 2019."
101363,"Berman, Lawrence M., and Kenneth J. Bohač.<em> Catalogue of Egyptian Art: The Cleveland Museum of Art.</em> Cleveland, OH: Cleveland Museum of Art, 1999"
101363,"Vandenbeusch, Marie, Aude Semat, and Margaret Maitland. <em>Pharaoh: King of Ancient Egypt</em>. Cleveland: The Cleveland Museum of Art ; London : The British Museum, 2016."
123467,"The Cleveland Museum of Art. <em>The Cleveland Museum of Art Handbook.</em> Cleveland, OH: The Cleveland Museum of Art, 1958."
123467,"Carter, Martha L. “The Bacchants of Mathura: New Evidence of Dionysiac Yaksha Imagery from Kushan Mathura.” <em>The Bulletin of the Cleveland Museum of Art</em>, vol. 69, no. 8, 1982, pp. 247–257."
124130,"Foote, Helen S. “Gifts to the Majolica Collection.” <em>The Bulletin of the Cleveland Museum of Art</em> 33, no. 4 (April 1946): 36–38."
124130,"Cleveland Museum of Art, and Jenifer Neils. T<em>he World of Ceramics: Masterpieces from the Cleveland Museum of Art.</em> Cleveland: The Museum in cooperation with Indiana University Press, 1982."
124286,"“Part II. Annual Report Issue for the Year 1945.” <em>The Bulletin of the Cleveland Museum of Art</em>, vol. 33, no. 6, 1946, pp. 103–130."
124286,"""Closing Days of the Inaugural Exhibition."" <em>The Bulletin of the Cleveland Museum of Art</em> 3, no. 3 (1916): 1-4."
